Day,Date,Adjumani sim,Adjumani data,Adjumani error,East_Darfur sim,East_Darfur data,East_Darfur error,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Kakuma sim,Kakuma data,Kakuma error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Meri sim,Meri data,Meri error,North_Darfur sim,North_Darfur data,North_Darfur error,Rhino sim,Rhino data,Rhino error,South_Darfur sim,South_Darfur data,South_Darfur error,South_Kordofan sim,South_Kordofan data,South_Kordofan error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Pugnido_two sim,Pugnido_two data,Pugnido_two error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
370,2017-06-06,89958,90821.0,0.0095022076392023,9693,60503.0,0.839793068112325,14995,14568.0,0.0293108182317407,19661,40302.0,0.5121582055481118,17965,14131.0,0.2713183780341093,14966,1620.0,8.238271604938271,23063,22172.0,0.040185819953094,2506,19619.0,0.8722666802589327,47532,66633.0,0.2866597631804061,13891,14268.0,0.0264227642276422,33899,32451.0,0.0446211210748512,14896,13637.0,0.0923223582899464,41417,72277.0,0.4269684685307913,9999,9537.0,0.0484429065743945,4003,3624.0,0.1045805739514349,54247,54296.0,0.0009024605864151,4209,4101.0,0.0263350402340891,1902,1460.0,0.3027397260273972,318,268.0,0.1865671641791044,16498,16389.0,0.0066508023674416,0.2941483000016284,552677,552677,552677,435618,0
371,2017-06-07,90025,90859.0,0.009179057660771,9881,60513.0,0.8367127724621156,14997,14568.0,0.0294481054365733,19808,40301.0,0.508498548423116,17958,14235.0,0.2615384615384615,14965,1665.0,7.987987987987989,23061,22209.0,0.0383628258813995,2530,19619.0,0.8710433763188745,47714,66678.0,0.2844116500194966,13975,14268.0,0.0205354639753294,33892,32462.0,0.0440515063766866,14899,13645.0,0.091901795529498,41512,72304.0,0.425868554990042,9998,9542.0,0.0477887235380423,4000,3631.0,0.1016248967226658,54247,54296.0,0.0009024605864151,4206,4101.0,0.0256035113386978,1900,1472.0,0.2907608695652173,320,269.0,0.1895910780669145,16494,16389.0,0.0064067362255171,0.2922972880117752,553026,553026,553026,436382,0
372,2017-06-08,90091,90898.0,0.0088780831261413,10045,60523.0,0.8340300381673083,14999,14568.0,0.0295853926414058,19921,40300.0,0.5056823821339951,17967,14339.0,0.253016249389776,14976,1710.0,7.757894736842106,23059,22247.0,0.0364993032768463,2566,19619.0,0.8692084204087874,47896,66723.0,0.2821665692489846,14093,14268.0,0.0122652088589851,33891,32472.0,0.0436991869918699,14905,13654.0,0.0916215028563058,41631,72331.0,0.424437654670888,9998,9546.0,0.047349675256652,4008,3638.0,0.1017042330951072,54241,54296.0,0.0010129659643436,4201,4101.0,0.0243842965130456,1900,1483.0,0.2811867835468644,320,270.0,0.1851851851851851,16498,16389.0,0.0066508023674416,0.2905425796250282,553375,553375,553375,437206,0
373,2017-06-09,90167,90937.0,0.008467400508044,10243,60534.0,0.830789308487792,14997,14568.0,0.0294481054365733,20047,40300.0,0.5025558312655087,17981,14443.0,0.2449629578342449,14982,1755.0,7.536752136752137,23056,22284.0,0.034643690540298,2599,19619.0,0.8675263774912075,48074,66768.0,0.2799844236760125,14182,14268.0,0.006027474067844,33905,32483.0,0.0437767447587968,14921,13663.0,0.0920734831296201,41731,72358.0,0.4232704054838442,9997,9551.0,0.046696680975814,4005,3646.0,0.098464070213933,54240,54296.0,0.0010313835273316,4215,4101.0,0.0277980980248719,1902,1495.0,0.2722408026755853,320,272.0,0.1764705882352941,16499,16389.0,0.0067118189029227,0.2888176548137178,553730,553730,553730,438063,0
374,2017-06-10,90241,90976.0,0.0080790538163911,10417,60544.0,0.8279433139534884,14999,14568.0,0.0295853926414058,20163,40299.0,0.4996650040943944,17980,14547.0,0.2359936756719598,14983,1800.0,7.323888888888888,23064,22322.0,0.0332407490368247,2624,19619.0,0.8662521025536469,48252,66814.0,0.2778160265812553,14269,14268.0,7.008690776566517e-05,33895,32494.0,0.0431156521203914,14933,13671.0,0.0923121936946822,41840,72385.0,0.4219796919251226,9999,9556.0,0.0463583089158643,4002,3653.0,0.0955379140432521,54238,54296.0,0.0010682186533077,4210,4101.0,0.0265788831992197,1900,1506.0,0.2616201859229747,320,273.0,0.1721611721611722,16495,16389.0,0.0064677527609982,0.2870681362472274,554081,554081,554081,438824,0
375,2017-06-11,90284,91015.0,0.0080316431357468,10596,60554.0,0.8250156884764013,14999,14568.0,0.0295853926414058,20264,40298.0,0.4971462603603156,17977,14651.0,0.2270152208040405,14982,1845.0,7.120325203252033,23061,22359.0,0.0313967529853749,2642,19619.0,0.8653346245986033,48440,66859.0,0.2754902107420093,14351,14268.0,0.0058172133445473,33910,32504.0,0.043256214619739,14940,13680.0,0.0921052631578946,41950,72412.0,0.4206761310280064,9997,9561.0,0.0456019244848864,4001,3660.0,0.0931693989071038,54234,54296.0,0.00114188890526,4203,4101.0,0.0248719824433065,1901,1518.0,0.2523056653491435,320,274.0,0.167883211678832,16500,16389.0,0.0067728354384037,0.2857109360768067,554431,554431,554431,439552,0
376,2017-06-12,90349,91054.0,0.0077426582028247,10817,60564.0,0.8213955485106664,14998,14568.0,0.0295167490389895,20363,40297.0,0.4946770231034568,17971,14756.0,0.2178774735700732,14982,1890.0,6.926984126984127,23063,22396.0,0.0297821039471333,2678,19619.0,0.8634996686885162,48628,66904.0,0.2731675236159273,14440,14268.0,0.0120549481356881,33903,32515.0,0.0426879901583885,14942,13689.0,0.0915333479436044,42062,72439.0,0.4193459324397078,9997,9566.0,0.0450554045578088,4001,3667.0,0.0910826288519226,54255,54296.0,0.0007551200825106,4202,4101.0,0.0246281394781759,1903,1529.0,0.2446043165467626,320,275.0,0.1636363636363635,16499,16389.0,0.0067118189029227,0.2841350296152362,554782,554782,554782,440373,0
377,2017-06-13,90384,91093.0,0.0077832544761946,11017,60574.0,0.8181232872189388,15001,14568.0,0.0297226798462382,20500,40297.0,0.4912772662977392,17969,14860.0,0.2092193808882907,14977,1935.0,6.740051679586563,23059,22434.0,0.0278594989747704,2706,19619.0,0.8620724807584484,48784,66949.0,0.2713259346666865,14503,14268.0,0.0164704233249228,33909,32526.0,0.0425198302896143,14947,13697.0,0.091260860042345,42152,72466.0,0.4183203157342754,9999,9571.0,0.0447184202277712,4007,3674.0,0.0906369080021773,54256,54296.0,0.0007367025195226,4206,4101.0,0.0256035113386978,1902,1541.0,0.2342634652822841,320,276.0,0.1594202898550725,16498,16389.0,0.0066508023674416,0.2827281341081613,555134,555134,555134,441096,0
378,2017-06-14,90483,91132.0,0.0071215379888512,11193,60584.0,0.8152482503631322,15000,14568.0,0.029654036243822,20640,40296.0,0.4877903513996426,17966,14964.0,0.2006148088746324,14978,1980.0,6.564646464646465,23062,22471.0,0.0263005651728895,2750,19619.0,0.859829756868342,48971,66994.0,0.2690240917097053,14547,14268.0,0.0195542472666105,33916,32537.0,0.0423825183637089,14947,13706.0,0.0905442871735007,42245,72493.0,0.4172540797042473,9999,9576.0,0.044172932330827,4003,3681.0,0.0874762292855202,54253,54296.0,0.0007919552084868,4201,4101.0,0.0243842965130456,1900,1552.0,0.2242268041237114,320,277.0,0.1552346570397111,16497,16389.0,0.0065897858319605,0.2810972053200452,555484,555484,555484,441871,0
379,2017-06-15,90555,91171.0,0.0067565344243235,11413,60594.0,0.8116480179555732,14997,14568.0,0.0294481054365733,20768,40295.0,0.4846010671299169,17966,15068.0,0.1923281125564109,14972,2025.0,6.39358024691358,23060,22509.0,0.0244790972499888,2796,19619.0,0.8574850909832306,49162,67039.0,0.2666656722206476,14596,14268.0,0.0229885057471264,33916,32547.0,0.0420622484407164,14947,13715.0,0.0898286547575646,42348,72520.0,0.4160507446221732,9998,9580.0,0.0436325678496869,4003,3688.0,0.085412147505423,54244,54296.0,0.0009577132753794,4207,4101.0,0.0258473543038282,1900,1564.0,0.2148337595907927,320,278.0,0.1510791366906474,16494,16389.0,0.0064067362255171,0.2794431430966799,555834,555834,555834,442662,0
380,2017-06-16,90605,91209.0,0.0066221535155521,11615,60604.0,0.8083459837634479,14997,14568.0,0.0294481054365733,20904,40294.0,0.4812130838338214,17960,15172.0,0.1837595570788295,14961,2070.0,6.227536231884058,23058,22546.0,0.0227091280049676,2835,19619.0,0.855497222080636,49374,67084.0,0.2639973764235883,14643,14268.0,0.0262825904121111,33915,32558.0,0.0416794643405613,14948,13724.0,0.0891868259982513,42427,72547.0,0.4151791252567302,9997,9585.0,0.0429838288993218,4002,3695.0,0.083085250338295,54251,54296.0,0.0008287903344629,4203,4101.0,0.0248719824433065,1902,1575.0,0.2076190476190476,320,279.0,0.1469534050179211,16499,16389.0,0.0067118189029227,0.2778168336680553,556183,556183,556183,443416,0
381,2017-06-17,90685,91248.0,0.0061699982465368,11805,60614.0,0.8052430131652754,14995,14568.0,0.0293108182317407,21039,40293.0,0.4778497505770233,17964,15276.0,0.1759622937941869,14972,2115.0,6.0789598108747045,23064,22583.0,0.0212992073683744,2888,19619.0,0.8527957592130078,49572,67129.0,0.2615412116968821,14693,14268.0,0.0297869358003923,33916,32569.0,0.0413583468942859,14958,13732.0,0.0892805126711331,42519,72574.0,0.4141290269242428,10000,9590.0,0.0427528675703858,4002,3702.0,0.0810372771474878,54255,54296.0,0.0007551200825106,4202,4101.0,0.0246281394781759,1902,1587.0,0.1984877126654063,320,280.0,0.1428571428571428,16496,16389.0,0.0065287692964792,0.2762351918035408,556533,556533,556533,444247,0
382,2017-06-18,90723,91287.0,0.0061783167373229,12018,60625.0,0.8017649484536082,14998,14568.0,0.0295167490389895,21176,40293.0,0.4744496562678381,17973,15380.0,0.1685955786736019,14969,2160.0,5.930092592592593,23060,22621.0,0.0194067459440343,2945,19619.0,0.8498904123553698,49764,67174.0,0.2591776580224492,14726,14268.0,0.0320998037566582,33904,32579.0,0.040670370484054,14951,13741.0,0.0880576377265118,42612,72601.0,0.4130659357309127,10000,9595.0,0.0422094841063054,4001,3710.0,0.0784366576819406,54257,54296.0,0.0007182849565345,4202,4101.0,0.0246281394781759,1902,1598.0,0.1902377972465581,320,282.0,0.1347517730496454,16497,16389.0,0.0065897858319605,0.2745817374081277,556887,556887,556887,444998,0
383,2017-06-19,90762,91326.0,0.0061756783391366,12238,60635.0,0.7981693741238558,14999,14568.0,0.0295853926414058,21315,40292.0,0.4709867963863794,17972,15485.0,0.1606070390700678,14974,2205.0,5.79092970521542,23062,22658.0,0.017830346897343,3005,19619.0,0.8468321525052245,49997,67220.0,0.2562183873847069,14760,14268.0,0.0344827586206897,33905,32590.0,0.0403498005523166,14942,13750.0,0.0866909090909091,42715,72628.0,0.4118659470176791,10000,9600.0,0.0416666666666667,4001,3717.0,0.0764057035243475,54258,54296.0,0.0006998673935464,4200,4101.0,0.024140453547915,1901,1610.0,0.1807453416149067,319,283.0,0.127208480565371,16496,16389.0,0.0065287692964792,0.272832172851913,557240,557240,557240,445821,0
384,2017-06-20,90863,91365.0,0.0054944453565369,12436,60645.0,0.7949377524940227,14996,14568.0,0.0293794618341569,21462,40291.0,0.46732520910377,17962,15548.0,0.1552611268330332,14973,2250.0,5.6546666666666665,23064,22696.0,0.0162143108917871,3054,19619.0,0.8443345736276059,50217,67265.0,0.2534453281795882,14794,14268.0,0.036865713484721,33899,32601.0,0.0398147296095212,14940,13758.0,0.0859136502398605,42796,72655.0,0.4109696510907714,9999,9605.0,0.0410203019260801,4000,3724.0,0.0741138560687433,54261,54296.0,0.0006446147045823,4202,4101.0,0.0246281394781759,1903,1621.0,0.1739666872301049,320,284.0,0.1267605633802817,16497,16389.0,0.0065897858319605,0.2711564364746417,557549,557549,557549,446638,0
385,2017-06-21,90904,91404.0,0.0054702201216576,12622,60655.0,0.7919050366828786,14995,14568.0,0.0293108182317407,21608,40290.0,0.4636882601141723,17960,15611.0,0.1504708218563832,14978,2295.0,5.52636165577342,23068,22733.0,0.0147362864558131,3112,19619.0,0.8413782557724655,50437,67310.0,0.2506759768236517,14820,14268.0,0.0386879730866274,33894,32612.0,0.0393106831841039,14942,13767.0,0.0853490230260769,42889,72682.0,0.4099089183016428,9999,9610.0,0.0404786680541102,4001,3731.0,0.0723666577325115,54249,54296.0,0.0008656254604391,4200,4101.0,0.024140453547915,1903,1633.0,0.1653398652786282,320,285.0,0.1228070175438595,16497,16389.0,0.0065897858319605,0.2696183085690111,557859,557859,557859,447398,0
386,2017-06-22,90945,91443.0,0.0054460155506709,12817,60665.0,0.7887249649715652,14995,14568.0,0.0293108182317407,21755,40290.0,0.4600397120873666,17963,15674.0,0.1460380247543702,14970,2340.0,5.397435897435898,23064,22770.0,0.0129117259552042,3177,19619.0,0.8380651409348081,50657,67355.0,0.2479103258852349,14835,14268.0,0.0397392767031119,33889,32622.0,0.0388388204279319,14946,13776.0,0.0849303135888501,42952,72709.0,0.409261576971214,9998,9615.0,0.0398335933437337,4003,3738.0,0.0708935259497056,54248,54296.0,0.0008840430234271,4206,4101.0,0.0256035113386978,1903,1644.0,0.1575425790754256,320,286.0,0.1188811188811189,16496,16389.0,0.0065287692964792,0.268060870562268,558168,558168,558168,448139,0
387,2017-06-23,90972,91482.0,0.0055748671869876,13005,60675.0,0.7856613102595797,15000,14568.0,0.029654036243822,21926,40289.0,0.4557819752289707,17962,15737.0,0.1413865412721611,14968,2385.0,5.275890985324947,23060,22808.0,0.0110487548228692,3234,19619.0,0.8351597940771701,50890,67400.0,0.2449554896142433,14858,14268.0,0.0413512755817213,33890,32633.0,0.0385192902889712,14948,13784.0,0.0844457341845619,43051,72736.0,0.4081197756269248,9998,9619.0,0.0394011851543818,4002,3745.0,0.0686248331108143,54245,54296.0,0.0009392957123913,4203,4101.0,0.0248719824433065,1902,1655.0,0.1492447129909364,319,287.0,0.1114982578397212,16501,16389.0,0.0068338519738848,0.2664501249829894,558476,558476,558476,448934,0
388,2017-06-24,90991,91521.0,0.0057910206400716,13199,60685.0,0.7824997940182912,14998,14568.0,0.0295167490389895,22060,40288.0,0.4524424146147736,17955,15800.0,0.1363924050632912,14974,2430.0,5.162139917695473,23063,22845.0,0.0095425694900415,3310,19619.0,0.8312859982669861,51068,67445.0,0.2428200756171695,14877,14268.0,0.0426829268292683,33898,32644.0,0.0384144099987746,14947,13793.0,0.0836656274922063,43134,72763.0,0.4071987136319283,9996,9624.0,0.0386533665835411,4000,3752.0,0.0660980810234541,54248,54296.0,0.0008840430234271,4200,4101.0,0.024140453547915,1902,1667.0,0.1409718056388722,320,288.0,0.1111111111111111,16497,16389.0,0.0065897858319605,0.2649762162974735,558786,558786,558786,449637,0
389,2017-06-25,91017,91559.0,0.0059196802062058,13382,60695.0,0.7795205535876102,14997,14568.0,0.0294481054365733,22183,40287.0,0.4493757291433962,17957,15864.0,0.131933938477055,14970,2475.0,5.048484848484849,23066,22883.0,0.0079972031639208,3379,19619.0,0.827768999439319,51289,67490.0,0.2400503778337531,14896,14268.0,0.0440145780768153,33901,32655.0,0.0381564844587352,14949,13802.0,0.0831038979857992,43215,72790.0,0.4063058112378074,9999,9629.0,0.0384255893654585,4000,3759.0,0.0641127959563714,54254,54296.0,0.0007735376454987,4204,4101.0,0.0251158254084369,1901,1678.0,0.132896305125149,320,289.0,0.1072664359861592,16497,16389.0,0.0065897858319605,0.2634860560619285,559096,559096,559096,450376,0
390,2017-06-26,91061,91598.0,0.0058625734186336,13586,60705.0,0.776196359443209,14995,14568.0,0.0293108182317407,22321,40287.0,0.4459503065505001,17949,15912.0,0.1280165912518853,14970,2520.0,4.940476190476191,23065,22920.0,0.006326352530541,3446,19619.0,0.8243539426066568,51497,67535.0,0.2374768638483749,14897,14268.0,0.0440846649845809,33903,32665.0,0.037899892851676,14951,13810.0,0.0826212889210717,43295,72817.0,0.4054273040636115,9997,9634.0,0.0376790533527091,4003,3766.0,0.0629314922995221,54254,54296.0,0.0007735376454987,4200,4101.0,0.024140453547915,1901,1690.0,0.1248520710059171,320,290.0,0.1034482758620689,16497,16389.0,0.0065897858319605,0.2619138704660433,559390,559390,559390,451108,0
391,2017-06-27,91100,91637.0,0.0058600783526304,13775,60716.0,0.7731240529679162,14993,14568.0,0.0291735310269083,22478,40286.0,0.4420394181601549,17952,15960.0,0.124812030075188,14973,2565.0,4.837426900584795,23064,22957.0,0.0046608877466567,3514,19619.0,0.8208879147764921,51735,67581.0,0.2344741865317174,14907,14268.0,0.0447855340622371,33892,32676.0,0.0372138572652711,14951,13819.0,0.0819162023301252,43374,72844.0,0.4045631761023557,10000,9639.0,0.0374520178441746,4001,3774.0,0.0601483836777954,54264,54296.0,0.0005893620156181,4204,4101.0,0.0251158254084369,1902,1701.0,0.1181657848324515,320,292.0,0.095890410958904,16498,16389.0,0.0066508023674416,0.2603003816412001,559688,559688,559688,451897,0
392,2017-06-28,91125,91676.0,0.0060102971333827,13979,60726.0,0.7698020617198564,14993,14568.0,0.0291735310269083,22618,40285.0,0.4385503289065409,17961,16009.0,0.1219314135798612,14973,2610.0,4.736781609195402,23066,22995.0,0.0030876277451619,3593,19619.0,0.816861205973801,51965,67626.0,0.2315825274302783,14930,14268.0,0.0463975329408465,33900,32687.0,0.0371095542570441,14944,13828.0,0.0807058142898466,43443,72871.0,0.4038369172922013,9998,9644.0,0.0367067606802156,4003,3781.0,0.0587146257603807,54259,54296.0,0.0006814498305584,4202,4101.0,0.0246281394781759,1901,1713.0,0.109748978400467,320,293.0,0.0921501706484642,16500,16389.0,0.0067728354384037,0.2587962177558327,559985,559985,559985,452673,0
393,2017-06-29,91141,91715.0,0.0062585182358393,14184,60736.0,0.7664646996838778,15000,14568.0,0.029654036243822,22746,40284.0,0.4353589514447423,17958,16057.0,0.1183907330136389,14971,2655.0,4.63879472693032,23063,23032.0,0.0013459534560611,3670,19619.0,0.8129364391661145,52177,67671.0,0.2289607069498012,14932,14268.0,0.0465377067563779,33885,32697.0,0.0363336085879437,14942,13836.0,0.0799363978028331,43538,72898.0,0.4027545337320639,9998,9649.0,0.036169551248834,4003,3788.0,0.0567581837381203,54266,54296.0,0.0005525268896419,4203,4101.0,0.0248719824433065,1901,1724.0,0.1026682134570766,320,294.0,0.0884353741496599,16495,16389.0,0.0064677527609982,0.2572120576072192,560277,560277,560277,453393,0
394,2017-06-30,91147,91754.0,0.0066155153998735,14387,60746.0,0.763161360418793,14997,14568.0,0.0294481054365733,22872,40284.0,0.4322311587727138,17949,16106.0,0.1144294051906122,14970,2700.0,4.544444444444444,23061,23070.0,0.0003901170351104,3762,19619.0,0.8082471073958917,52397,67716.0,0.2262242306101954,14939,14268.0,0.0470283151107373,33876,32708.0,0.0357099180628592,14952,13845.0,0.0799566630552546,43621,72925.0,0.4018375042852246,9997,9653.0,0.0356365896612451,4000,3795.0,0.0540184453227932,54260,54296.0,0.0006630322675703,4201,4101.0,0.0243842965130456,1900,1736.0,0.0944700460829492,320,295.0,0.0847457627118644,16498,16389.0,0.0066508023674416,0.2556986231969374,560574,560574,560574,454106,0
395,2017-07-01,91164,91793.0,0.0068523743640582,14577,60756.0,0.7600730792020541,14992,14568.0,0.0291048874244921,23000,40284.0,0.4290537185979545,17952,16154.0,0.111303701869506,14968,2745.0,4.452823315118397,23059,23070.0,0.0004768097095795,3845,19619.0,0.8040165146031908,52576,67761.0,0.2240964566638627,14940,14268.0,0.047098402018503,33871,32719.0,0.0352089000275068,14954,13854.0,0.079399451421972,43703,72952.0,0.4009348612786489,9999,9658.0,0.0353075170842824,4005,3802.0,0.0533929510783797,54267,54296.0,0.0005341093266538,4202,4101.0,0.0246281394781759,1902,1747.0,0.0887235260446479,320,296.0,0.0810810810810811,16497,16389.0,0.0065897858319605,0.2543381975350907,560832,560832,560832,454793,0
396,2017-07-02,91193,91832.0,0.0069583587420507,14807,60766.0,0.7563275515913505,14994,14568.0,0.0292421746293245,23148,40284.0,0.4253798033958892,17951,16202.0,0.1079496358474263,14968,2790.0,4.364874551971326,23059,23070.0,0.0004768097095795,3922,19619.0,0.8000917477955043,52771,67806.0,0.2217355396277616,14939,14268.0,0.0470283151107373,33876,32730.0,0.0350137488542621,14952,13863.0,0.0785544254490369,43783,72979.0,0.4000602913166802,9996,9663.0,0.0344613474076374,4002,3809.0,0.0506694670517196,54265,54296.0,0.00057094445263,4204,4101.0,0.0251158254084369,1902,1759.0,0.0812961910176237,320,297.0,0.0774410774410774,16498,16389.0,0.0066508023674416,0.2528413394618698,561091,561091,561091,455550,0
397,2017-07-03,91254,91871.0,0.0067159386531113,15027,60776.0,0.7527477951823088,14995,14568.0,0.0293108182317407,23271,40284.0,0.4223264819779565,17952,16251.0,0.1046704818165036,14970,2835.0,4.28042328042328,23061,23070.0,0.0003901170351104,3999,19619.0,0.7961669809878179,52965,67851.0,0.2193924923729937,14944,14268.0,0.0473787496495654,33874,32740.0,0.0346365302382407,14953,13871.0,0.078004469757047,43855,73006.0,0.3992959482782237,9998,9668.0,0.0341332230037236,4001,3816.0,0.0484800838574424,54255,54296.0,0.0007551200825106,4201,4101.0,0.0243842965130456,1902,1770.0,0.0745762711864406,320,298.0,0.0738255033557047,16497,16389.0,0.0065897858319605,0.2513912938141758,561348,561348,561348,456294,0
